NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_PEDIDO_DO_ITEM;DATA_DE_ENTRADA_DO_ITEM;DATA_VENCIMENTO_REGISTRO;QUANTIDADE;CUSTO_DE_AQUISIÇÃO
103720297;25351591218;TROL;;14/09/2020;01/09/2030;;
103720296;25351473079;TROL PAR;;14/09/2020;01/09/2030;;
127480025;25351038984;TROMAXIL;;08/01/2003;01/01/2028;;
105530333;25992002844;TROMBOFOB;;27/03/1982;01/09/2017;;
105530323;25351023006;TROMBOFOB GEL;;26/09/2005;01/09/2025;;
104540006;25000001156;TROMBOPLASTINA + ASSOC.;;04/07/2001;01/06/2010;;
100230264;25351278951;TROMETAMINA DE CETOROLACO;;10/05/2005;01/05/2010;;
102350769;25351149353;TROMETAMOL CETOROLACO;;24/04/2006;01/04/2021;;
105830449;25351146134;TROMETAMOL CETOROLACO;;24/04/2006;01/04/2021;;
135690320;25351150459;TROMETAMOL CETOROLACO;;24/04/2006;01/04/2011;;
154230136;25351075229;TROMETAMOL CETOROLACO;;22/12/2008;01/12/2028;;
167730295;25351652798;TROMETAMOL CETOROLACO;;22/02/2011;01/04/2021;;
102700107;25000023667;TROMIX;;25/02/1999;01/02/2004;;
105710122;25000034132;TROMIZIR;;12/04/2001;01/04/2026;;
177940039;25351380893;TRONVAZ;;15/07/2019;01/07/2029;;
115600236;25351087770;TRONVAZ;;07/06/2021;01/07/2029;;
105830162;25992012005;TROPINAL;;04/12/1996;01/08/2014;;
135690593;25351676138;TROPINAL;;07/02/2011;01/08/2029;;
148690003;25351023368;TROPINOM;;18/01/2001;01/01/2006;;
104971270;25351019102;TROPINOM;;12/05/2003;01/01/2026;;
101910272;25000019968;TROPIRIN;;17/04/2000;01/04/2005;;
100820140;25000012697;TROPISIN;;09/12/1998;01/12/2003;;
178170831;25351226069;TROXVENOT;;10/10/2016;01/10/2026;;
154230083;25351466666;TROZIX;;04/06/2007;01/05/2012;;
122140042;25351008666;TROZOLET;;15/10/2001;01/10/2006;;
112600190;25351243091;TRULICITY;;31/08/2015;01/09/2025;;
100290027;25000006638;TRUSOPT;;09/08/1999;01/08/2020;;
191980005;25351068700;TRUSOPT;;03/07/2017;01/08/2025;;
125760021;25351506803;TRUVADA;;14/05/2012;01/05/2022;;
109290004;25351036639;TRUVADA;;22/04/2019;01/05/2027;;
192160003;25351198997;TRUXIMA;;07/10/2019;01/10/2029;;
135170048;25351088664;TRYNDÊ;;08/07/2019;01/07/2029;;
110650004;25992000255;TRYPTANOL;;22/06/2001;01/06/2006;;
100290155;25351045590;TRYPTANOL;;26/01/2005;01/06/2016;;
104650110;25000013282;TUBERONA;;22/12/1994;01/12/2004;;
104650155;25000008740;TUBERZID;;18/12/1996;01/12/2001;;
100663400;25351533164;TUKELIX;;22/03/2021;01/03/2031;;
194270036;25351162461;TULIPAX;;23/11/2015;01/11/2020;;
101810294;25000006909;TULOBUTEROL;;18/07/1996;01/07/2001;;
100431138;25351296088;TUNTÁ;;13/07/2015;01/07/2025;;
156260024;25351711511;TUPI GUARANÁ;;28/05/2012;01/05/2027;;
138100007;25351027125;TURBOVIT;;19/12/2001;01/12/2006;;
103850114;25351549647;TURF;;21/01/2019;01/01/2029;;
101810270;25001008806;TURGORAL;;06/05/1996;01/02/2007;;
100431225;25351287364;TURNO;;30/10/2017;01/10/2027;;
100431332;25351110011;TURNO;;17/05/2021;01/05/2031;;
121170130;25351022708;TUSSAVETO;;28/03/2001;01/03/2006;;
105730306;25351067357;TUSSAVETO;;27/04/2004;01/03/2006;;
105530099;25991000183;TUSSIFLEX-D;;07/04/1995;01/11/2009;;
103920114;25000016464;TUSSILAT;;26/04/2001;01/04/2006;;
104400054;25992002340;TUSSILIV;;09/02/2001;01/12/2015;;
15;25001018312;TUSSOL;;16/02/1983;01/05/2005;;
103850048;25991002034;TUTIVERM;;24/10/1998;01/10/2004;;
101070119;25000007943;TWINRIX;;02/04/1998;01/04/2028;;
146950037;25351026502;TYBUNOL;;03/01/2003;01/12/2007;;
100380039;25000028696;TYFLEN;;23/12/1998;01/12/2028;;
104971483;25351866795;TYG;;07/04/2022;01/04/2032;;
121100263;25351036605;TYGACIL;;03/10/2005;01/10/2025;;
101070264;25351013796;TYKERB;;29/10/2007;01/10/2017;;
100681137;25351594737;TYKERB;;27/03/2017;01/10/2027;;
115410014;25351188518;TYKITICIP;;25/10/2021;01/10/2031;;
109170061;25000011281;TYLAFLEX;;28/06/2000;01/06/2025;;
109220022;25992018036;TYLALGEN;;27/06/2001;01/03/2006;;
154230008;25351222093;TYLALGIN;;12/03/2003;01/03/2028;;
154230047;25351149502;TYLALGIN CAF;;24/01/2005;01/01/2025;;
100470309;25000009601;TYLECETAMOL;;31/05/2001;01/05/2016;;
108970024;25351194308;TYLEFLAN;;12/12/2002;01/12/2007;;
138410003;25351023604;TYLEMAX;;01/07/2002;01/07/2027;;
112363326;25992016284;TYLENOL;;27/05/1998;01/02/2028;;
112363358;25351029354;TYLENOL DC;;03/09/2002;01/09/2012;;
157210015;25351178013;TYLENOL DC;;29/09/2008;01/09/2022;;
112363426;25351030016;TYLENOL DC;;29/04/2019;01/09/2027;;
112363365;25351218874;TYLENOL SINUS;;16/02/2004;01/02/2014;;
157210016;25351171076;TYLENOL SINUS;;05/11/2012;01/02/2024;;
112363427;25351030029;TYLENOL SINUS;;29/04/2019;01/02/2029;;
106030023;25992004315;TYLEPHEN;;04/06/2001;01/08/2005;;
112363332;25992006995;TYLEX;;12/08/1976;01/12/2029;;
103700094;25000021773;TYLIDOL;;11/06/2001;01/03/2026;;
117170012;25000001379;TYLOL;;22/09/1999;01/09/2009;;
100431175;25351218035;TYMBRO;;29/02/2016;01/02/2026;;
118610233;25351061017;TYNK;;25/06/2004;01/06/2014;;
103720307;25351322772;TYNNA;;27/09/2021;01/09/2031;;
127580043;25351179017;TYRAMOL;;22/01/2003;01/01/2008;;
169930002;25351216949;TYSABRI;;11/08/2008;01/08/2028;;
102160237;25351139240;TYZEL;;13/07/2015;01/07/2020;;
121100393;25351097503;TYZEL;;10/07/2017;01/07/2025;;
123610071;25351821282;Tacrofort;;13/10/2009;01/10/2019;;
165070001;25351560608;Tacrofort;;30/10/2017;01/10/2029;;
105830916;25351593957;Tacrolimo;;02/01/2018;01/01/2028;;
101070319;25351656162;Tafinlar;;11/01/2016;01/01/2021;;
100681135;25351594714;Tafinlar;;13/03/2017;01/01/2026;;
116180254;25351779407;Tagrisso;;19/12/2016;01/12/2026;;
191980009;25351243039;Targin;;24/09/2018;01/09/2028;;
155840469;25351267590;Targivit;;06/07/2015;01/07/2025;;
167730114;25351632633;Tartarato de Metoprolol;;10/08/2009;01/08/2019;;
118190088;25351786199;Tartarato de Metoprolol;;03/05/2010;01/05/2020;;
103110170;25351000319;Tartarato de Metoprolol;;14/01/2019;01/01/2029;;
125680312;25351376706;Tartarato de metoprolol;;20/04/2020;01/04/2030;;
135690728;25351466757;Tavaflox;;04/06/2018;01/06/2028;;
183260304;25351848195;Tebbe;;01/04/2019;01/04/2029;;
101000665;25351102551;Tecentriq;;09/10/2017;01/10/2027;;
163070005;25351010608;Tegeline;;24/07/2006;01/07/2026;;
157700002;25351859893;Tegsedi;;29/10/2019;01/10/2024;;
167730581;25351030111;Telmigran HCT;;19/03/2018;01/03/2028;;
154230186;25351526164;Telol C;;16/04/2012;01/04/2027;;
103700628;25351751551;Tenoftal;;01/06/2015;01/06/2025;;
135690547;25351822631;Tercomic;;10/08/2009;01/08/2019;;
182610003;25351573570;Teriflunomida;;25/11/2019;01/11/2029;;
103700709;25351779544;Ternasil;;02/01/2018;01/01/2028;;
103700569;25351426757;Teuciprox;;26/12/2011;01/12/2016;;
103700626;25351745734;Teutoformin;;29/05/2015;01/05/2025;;
105830404;25351249147;Tiabendazol;;23/02/2005;01/02/2010;;
135690253;25351259430;Tiabendazol;;03/03/2005;01/03/2010;;
104971348;25351220161;Tiabendazol;;05/11/2007;01/11/2017;;
192980003;25351687673;Tilatil;;11/01/2016;01/01/2021;;
188300059;25351400532;Tilatil;;17/09/2018;01/01/2026;;
101810505;25351254674;Tinidazol;;24/10/2005;01/10/2015;;
102350820;25351304385;Tinidazol;;12/11/2007;01/11/2022;;
183260251;25351697732;Tinidazol;;22/06/2015;01/10/2025;;
102350706;25351139099;Tinidazol + nitrato de miconazol;;24/09/2004;01/09/2019;;
135690230;25351143574;Tinidazol + nitrato de miconazol;;11/10/2004;01/10/2014;;
167730225;25351648288;Tinidazol + nitrato de miconazol;;07/02/2011;01/10/2019;;
126750096;25351338797;Tioconazol + Tinidazol;;14/08/2006;01/08/2026;;
135690314;25351204124;Tioconazol + tinidazol;;24/10/2005;01/10/2015;;
167730166;25351655515;Tioconazol + tinidazol;;13/12/2010;01/10/2025;;
107150136;25000008776;Tionazen;;11/03/1997;01/03/2027;;
135690293;25351068985;Topiramato;;07/04/2006;01/04/2011;;
112130403;25351283421;Topiramato;;20/07/2009;01/07/2019;;
167730318;25351648301;Topiramato;;21/03/2011;01/04/2026;;
105730686;25351011565;Topiramato;;06/03/2019;01/07/2029;;
100430950;25351280478;Topiramato (Port 344/98 Lista C1);;17/07/2006;01/07/2016;;
155840455;25351379772;Topliv Air;;17/11/2014;01/11/2019;;
121100443;25351681652;Torgena;;25/06/2018;01/06/2028;;
121100276;25351296738;Torisel;;21/12/2009;01/12/2019;;
102160253;25351097827;Torisel;;07/08/2017;01/12/2019;;
121100461;25351421860;Torisel;;09/09/2019;01/12/2029;;
103850112;25351215619;Toux;;08/05/2017;01/05/2027;;
105730532;25351596592;Tovar;;22/10/2018;01/10/2028;;
122340005;25351191640;Toxóide Tetânico;;17/02/2003;01/02/2018;;
186100003;25351294507;Tramal;;01/06/2015;01/06/2025;;
186100005;25351294512;Tramal;;01/06/2015;01/06/2025;;
186100006;25351294508;Tramal;;01/06/2015;01/06/2025;;
186100004;25351294509;Tramal Retard;;01/06/2015;01/06/2025;;
156260019;25351781807;Tranquinal SLG;;07/12/2009;01/12/2029;;
186100012;25351597282;Transtec;;21/05/2018;01/05/2028;;
105830723;25351124623;Travamed;;11/04/2011;01/04/2021;;
167730330;25351124845;Travapress;;11/04/2011;01/04/2016;;
102351029;25351124828;Travop;;25/04/2011;01/04/2016;;
105830722;25351124589;Travoprosta;;11/04/2011;01/04/2021;;
167730331;25351124989;Travoprosta;;11/04/2011;01/04/2016;;
154230213;25351679549;Travoptic;;17/02/2014;01/02/2029;;
117660031;25351318006;Tretten;;31/03/2014;01/03/2019;;
104650511;25351127719;Triancinolona acetonida + sulfato de neomicina + gramicidina + nistat;;01/03/2010;01/02/2015;;
172870116;25351236477;Triancinolona acetonida + sulfato de neomicina + gramicidina + nistat;;13/12/2010;01/03/2015;;
155840318;25351535823;Triancinolona acetonida + sulfato de neomicina + gramicidina + nistat;;14/05/2012;;;
100580120;25351495517;Trimbow;;29/10/2019;01/10/2029;;
105830291;25351016994;Trometamol Cetorolaco;;22/08/2003;01/08/2018;;
102350628;25351016990;Trometamol cetorolaco;;12/06/2003;01/06/2018;;
102350777;25351168885;Trometamol cetorolaco;;10/10/2005;01/10/2010;;
102160260;25351428819;Trumenba;;28/01/2019;01/01/2024;;
121100449;25351190264;Trumenba;;20/05/2019;01/01/2029;;
136410013;25351283378;Trypsone;;10/12/2007;01/12/2022;;
100431301;25351740881;Turno SL;;16/03/2020;01/03/2030;;
104650441;25351453049;Tyneo;;16/07/2007;01/07/2012;;
172870298;25351262395;Tyneo;;24/01/2011;01/07/2012;;
155840353;25351563889;Tyneo;;14/05/2012;01/07/2027;;
113001062;25351297253;Typhim Vi;;26/01/2009;01/05/2026;;
183260413;25351627527;Typhim Vi;;13/01/2020;01/05/2026;;
100430652;25000001903;TÂMISA;;09/12/1998;01/12/2028;;
100431255;25351211594;TÂMISA 15;;03/09/2018;01/09/2028;;
103720292;25351595948;TÉLIO;;22/06/2020;01/06/2030;;
102980445;25351403356;TÊMPORA;;02/01/2017;01/01/2027;;
104040145;25001000643;TÔNICO BLUMEN;;13/01/2000;01/10/2005;;
105070019;25992009187;TÔNICO SALVOL;;30/10/1989;01/10/2004;;
102860010;25000020923;TÔNICO SAÚDE;;29/04/1998;01/04/2008;;
105350028;25992003577;TÔNICO VITAL;;27/11/2001;01/03/2016;;
100580085;25000026704;UBIDECARENONA;;26/01/1998;01/01/2003;;
118610051;25000027354;UBIDECARENONA (COENZIMA Q10);;11/03/1997;01/03/2002;;
105500187;25351005162;UCIBETA;;20/02/2017;01/02/2027;;
105500184;25351038502;UCICLAV;;01/08/2016;01/08/2026;;
105500185;25351038521;UCICLAV;;01/08/2016;01/08/2026;;
105500189;25351164146;UCIOSE;;02/05/2017;01/05/2027;;
105500188;25351005161;UCITIR;;13/03/2017;01/03/2022;;
105500186;25351137206;UCITON;;05/09/2016;01/09/2026;;
133450003;25351197818;UEPEG- CONFREI;;09/10/2002;01/10/2007;;
133450001;25023030033;UEPG -  DEXAMETASONA;;29/09/2000;01/09/2005;;
133450004;25351017206;UEPG-CALENDULA;;25/02/2004;01/02/2009;;
101800270;25000040040;UFT;;18/12/1998;01/12/2008;;
100890343;25351048995;UFT;;30/07/2007;01/08/2012;;
102690057;25000021012;ULCECAPS;;09/02/2000;01/02/2010;;
119240081;25992004683;ULCEDINE;;13/02/1992;01/02/2008;;
120330242;25351059761;ULCEDINE;;27/07/2004;01/02/2008;;
103850088;25000019495;ULCEFOR;;01/07/1999;01/07/2004;;
109170030;25000002367;ULCENAX;;24/06/1998;01/06/2003;;
104040136;25991003636;ULCERACID;;12/06/1982;;;
104920133;25000018919;ULCERAN;;03/08/1998;01/08/2003;;
144930046;25351000354;ULCERAZINE;;28/05/2004;01/05/2029;;
109680070;25351004534;ULCERIDINA;;04/11/2002;01/11/2012;;
102150001;25000027902;ULCERIM;;26/01/1998;01/01/2013;;
143810060;25351002403;ULCEROCIN;;29/06/2001;01/06/2016;;
143810189;25351024786;ULCEROCIN;;04/07/2016;01/07/2026;;
124250008;25000023654;ULCERODINE;;08/08/2002;01/08/2007;;
102470059;25001021334;ULCERONYL;;06/02/2003;01/03/2015;;
119670001;25992016912;ULCEROSOL;;17/07/1992;01/06/2015;;
104300036;25000019258;ULCESTOP;;27/05/2003;01/05/2023;;
103920120;25000015655;ULCEVIT;;29/06/2001;01/06/2011;;
108860021;25351008446;ULCEZOL;;29/06/2001;01/06/2006;;
108970025;25351196307;ULCIDEN;;20/12/2002;01/12/2012;;
156200016;25351823783;ULCIDEN;;17/05/2010;01/12/2012;;
104650096;25000002377;ULCINAX;;26/05/2000;01/09/2014;;
172870359;25351274962;ULCINAX;;22/02/2011;01/09/2014;;
155840286;25351539310;ULCINAX;;27/02/2012;01/09/2019;;
105770128;25000002745;ULCITRAT;;11/06/2001;01/10/2005;;
101810271;25001003739;ULCOREN;;06/05/1996;01/11/2012;;
177940028;25351100093;ULIP;;23/11/2015;01/11/2020;;
135640003;25351272829;ULIP;;28/08/2017;01/11/2020;;
115600185;25351157182;ULTERON;;30/05/2016;01/05/2026;;
100681123;25351576074;ULTIBRO;;28/03/2016;01/03/2026;;
154230035;25351013246;ULTIDIN;;14/11/2003;01/11/2028;;
100250097;25000016700;ULTIVA;;15/01/1999;01/12/2008;;
101070251;25351105014;ULTIVA;;08/05/2006;01/01/2019;;
137640167;25351364491;ULTIVA;;25/09/2017;01/01/2029;;
198110004;25351776797;ULTOMIRIS;;02/09/2019;01/09/2029;;
137790005;25000001255;ULTRA CITRO C;;29/11/2000;01/11/2005;;
112363356;25351009096;ULTRACET;;12/08/2002;01/08/2027;;
103900172;25351167896;ULTRAFER;;15/08/2005;01/08/2025;;
104080001;25001011751;ULTRAMOX;;01/01/1901;01/05/2005;;
100200047;25992016768;ULTRAPROCT;;30/03/1988;01/06/2008;;
162040005;25351326211;ULTRAPROCT;;28/01/2008;01/06/2013;;
170560082;25351013503;ULTRAPROCT;;15/08/2011;01/06/2013;;
162040007;25351109925;ULTRAPROCT LDO;;08/02/2010;01/02/2015;;
170560083;25351013587;ULTRAPROCT LDO;;15/08/2011;01/02/2025;;
185690014;25351711137;ULTRAPROCT LDO;;09/03/2020;01/02/2025;;
164250007;25351856244;ULTRAPROCT LDO;;03/11/2020;01/02/2025;;
125760012;25000023847;ULTRASE;;12/02/1999;01/02/2014;;
100200074;25000008459;ULTRAVIST;;27/02/2002;01/02/2017;;
170560095;25351094317;ULTRAVIST;;16/07/2012;01/02/2027;;
100470251;25000029361;UM AO DIA;;29/05/1998;01/05/2003;;
102980343;25351051439;UMAN ALBUMIN;;03/09/2004;01/09/2009;;
103900170;25351005598;UMCKAN;;24/03/2007;01/03/2025;;
178170822;25351773427;UMMA;;13/06/2016;01/06/2026;;
104300043;25351390581;UNAK;;14/01/2019;01/01/2029;;
104810090;25000013829;UNALMÊS;;30/03/1989;01/03/2019;;
102160052;25000011294;UNASYN;;13/04/1995;01/04/2020;;
102160207;25351163499;UNASYN;;13/04/1995;01/04/2020;;
102160218;25351163316;UNASYN;;13/04/1995;01/04/2020;;
121100360;25351099765;UNASYN;;17/04/2017;01/04/2020;;
121100380;25351099724;UNASYN;;26/06/2017;01/04/2025;;
121100379;25351099716;UNASYN;;28/08/2017;01/04/2020;;
144930056;25351312914;UNESIA;;05/12/2016;01/12/2026;;
105530075;25992004423;UNGÜENTO PICRATO DE BUTESIN;;14/11/1984;01/10/2014;;
126090147;25351042743;UNHA DE GATO AMAZON ERVAS;;11/07/2005;01/07/2010;;
118600024;25351164314;UNHA DE GATO HERBARIUM;;18/09/2002;01/09/2017;;
123970026;25351134701;UNHA DE GATO ORIENT;;20/06/2005;01/06/2025;;
106890203;25351685139;UNHA SANA;;25/05/2020;01/05/2030;;
104970008;25992003544;UNI  AMOX;;04/06/2001;01/07/2019;;
104970024;25992010627;UNI - B COMPLEX;;20/07/1972;01/02/2008;;
104970209;25000001157;UNI - DIGOXIN;;08/03/1996;01/03/2006;;
104970168;25000008211;UNI - DOXICICLINA;;16/10/1995;01/10/2005;;
104970220;25001004763;UNI ALERGIC;;17/05/1996;01/05/2006;;
104970013;25992005050;UNI AMPICILIN;;26/03/2001;01/05/2010;;
104971129;25000005004;UNI AZTRENAM;;24/06/1998;01/06/2018;;
104970014;25992004449;UNI CEFALEXIN;;16/07/2001;01/08/2027;;
104970134;25001004742;UNI FENICOL;;23/03/2001;01/10/2009;;
104970191;25000022880;UNI HALOPER;;13/12/2001;01/03/2026;;
104970189;25000014516;UNI IMIPRAX;;28/03/1996;01/03/2016;;
104970177;25000008209;UNI NORFLOX;;23/04/2001;01/11/2025;;
104970115;25001017048;UNI PROPRALOL;;16/07/2001;01/07/2018;;
104970135;25001004743;UNI TETRA;;27/04/2001;01/10/2004;;
104970166;25000004348;UNI-BROMAZEPAX;;07/05/2001;01/10/2015;;
104970172;25000014921;UNI-CARBAMAZ;;25/10/1995;01/10/2025;;
104971195;25000035111;UNI-CLONAZEPAX;;04/06/2001;01/06/2026;;
104970147;25001004766;UNI-DIAZEPAX;;06/06/2001;01/01/2025;;
104971233;25351173596;UNI-GLIC;;09/12/2002;01/12/2012;;
104971231;25351169424;UNI-HIOSCIN;;06/02/2003;01/02/2028;;
104970201;25000014924;UNI-TREXATO;;31/01/1996;01/01/2006;;
104970194;25000018694;UNI-VIR;;31/01/1996;01/01/2026;;
114620005;25351189544;UNI-Z;;11/06/2018;01/06/2028;;
154230223;25351679545;UNIAIR;;14/12/2015;01/12/2025;;
104970223;25000014919;UNIANF;;07/06/1996;01/06/2021;;
104971226;25351173590;UNIAZIDA;;21/10/2002;01/10/2012;;
123890065;25992012418;UNICAP;;04/05/1999;01/08/2006;;
102160145;25351093040;UNICAP T;;26/10/2004;01/08/2006;;
104971463;25351022690;UNICLARIN;;17/05/2021;01/05/2031;;
104970180;25000009411;UNICLOFAZIL;;26/03/2001;01/11/2005;;
104970139;25000004762;UNIDEXA;;20/07/2000;01/11/2029;;
104970273;25000006296;UNIDOL;;15/12/1997;01/12/2017;;
10480007;25001006716;UNIDOSE;;03/09/1984;01/08/1989;;
104970261;25000013885;UNIFEDRINE;;17/03/1997;01/03/2027;;
104970195;25000014522;UNIFENITOIN;;08/03/1996;01/03/2021;;
104970252;25000024752;UNIFENOBARB;;23/06/2000;01/02/2022;;
104970264;25000008774;UNIFENTAL;;14/05/1997;01/05/2027;;
104971258;25000012362;UNIFEPIM;;10/03/2003;01/03/2028;;
104970124;25001005544;UNIFILIN;;23/03/2001;01/10/2013;;
104971456;25351949876;UNIFLU;;01/02/2021;01/02/2031;;
104971223;25351007375;UNIFURIX;;07/08/2002;01/08/2007;;
128290008;25351075074;UNIGASTROZOL;;17/03/2014;01/03/2019;;
104971140;25000035112;UNIGRIP;;18/03/1999;01/03/2029;;
105830154;25000000842;UNIGYN;;04/06/2001;01/04/2011;;
135690590;25351668959;UNIGYN;;07/02/2011;01/04/2026;;
104970141;25001001534;UNIMAG;;20/07/2001;01/12/2004;;
104971132;25000041444;UNIMEDROL;;13/07/1998;01/07/2028;;
104971310;25351013049;UNINALTREX;;01/08/2003;01/08/2028;;
143810019;25001004206;UNIPLEX;;01/11/1999;01/08/2004;;
104971196;25000020951;UNIPRAZOL;;04/06/2001;01/06/2026;;
104970122;25001002896;UNIPROFEN;;04/06/2001;01/10/2013;;
104971459;25351878395;UNIREZ;;19/03/2021;01/03/2029;;
124250001;25000036231;UNISORO;;05/04/2000;01/03/2010;;
123610010;25000029373;UNISTIN;;15/12/2000;01/03/2009;;
104971230;25351166173;UNITIDAZIN;;22/01/2003;01/01/2028;;
104971187;25000014736;UNITIFEN;;21/08/2000;01/08/2005;;
123610040;25000011183;UNITINASE;;17/04/2000;01/04/2005;;
106240116;25351200164;UNITOSSE;;19/03/2003;01/03/2013;;
103900197;25351567992;UNITRAM;;17/04/2017;01/04/2027;;
123610034;25000011240;UNITREXATE;;29/10/2001;01/11/2009;;
150300003;25024003218;UNIVALI  - LAPAM CAPTOPRIL;;23/01/2002;01/01/2012;;
150300007;25024000294;UNIVALI LAPAM GLIBENCLAMEDA;;16/07/2003;01/07/2013;;
150300001;25024002451;UNIVALI-LAPAM HIDROCLOROTIAZIDA;;19/11/2001;01/11/2006;;
150300002;25024003214;UNIVALI-LAPAM PARACETAMOL;;21/01/2002;01/01/2007;;
100240135;25351007982;UNIVASC;;27/09/2001;01/09/2006;;
104971146;25000026043;UNIVIRAL;;09/04/1999;01/04/2004;;
105830158;25000013937;UNIXIME;;18/07/1996;01/07/2006;;
104970161;25000012583;UNIZIDOVUDAX;;07/06/2001;01/09/2003;;
118610283;25351000346;UNIZINCO;;16/05/2016;01/05/2021;;
114620019;25351608614;UNIZINCO;;31/12/2018;01/05/2026;;
114620040;25351568691;UNIZINCO SORO;;09/11/2020;01/11/2030;;
103900105;25000009795;UNIZOL;;16/08/2001;01/07/2006;;
138100031;25351182268;UNKERB;;28/11/2005;01/11/2010;;
100630123;25991004487;UNO-CICLO;;26/05/1980;01/05/2010;;
110130231;25351142152;UNO-CICLO;;30/12/2005;01/12/2020;;
101180123;25000007263;UNOPROST;;18/07/1996;01/07/2026;;
131190007;25000003432;UNOPROSTONA ISOPROPILICA;;03/09/1998;01/09/2003;;
105530247;25351001268;UPRIMA;;31/08/2001;01/09/2006;;
155380005;25351073014;UPTRAVI;;22/01/2018;01/01/2023;;
112363429;25351150194;UPTRAVI;;29/04/2019;01/01/2028;;
146950016;25351037971;URAK;;28/10/2002;01/10/2007;;
107140164;25000013635;URAPIDIL;;18/07/1996;01/07/2001;;
109220119;25992009391;URASIX;;27/09/2001;01/05/2006;;
122140015;25000017173;URAZOL;;20/02/1997;01/08/2006;;
113000236;25992019842;URBANIL;;04/03/1996;01/11/2021;;
183260306;25351189459;URBANIL;;03/06/2019;01/11/2026;;
105730516;25351715050;URCIP;;28/05/2018;01/05/2028;;
109740249;25351446434;UREAC;;30/10/2017;01/10/2027;;
101810419;25351040212;UREADIN;;23/10/2002;01/10/2017;;
183260068;25351677369;UREADIN;;27/04/2015;01/10/2027;;
101810385;25351040209;UREADIN 10;;15/04/2002;01/04/2012;;
110130255;25351198357;UREATIV 20;;19/11/2007;01/11/2012;;
106750039;25000017166;UREIA;;27/06/2001;01/04/2006;;
105070020;25992001132;URGAMOL;;30/10/1989;01/10/2009;;
167730591;25351176282;URGISIN;;16/07/2018;01/07/2028;;
100470614;25351580873;URIC;;26/11/2018;01/11/2028;;
104650199;25000008726;URIDIX;;22/10/1997;01/10/2002;;
102470082;25351350605;URIFYN;;15/03/2010;01/03/2020;;
102660026;25992011202;URIMED;;19/04/1976;01/04/2011;;
100330031;25991009468;URITRAT;;22/06/1992;01/10/2013;;
113000070;25001001866;URO-BECALTRIN;;07/02/1990;01/01/1994;;
101180599;25351007237;URO-VAXOM;;15/01/2007;01/01/2027;;
105830116;25991003686;UROCTRIN;;28/08/1990;01/07/2014;;
167730212;25351648313;UROCTRIN;;07/02/2011;01/07/2029;;
102870034;25000003587;URODONAL;;18/03/1980;01/12/2009;;
103420052;25351440174;URODONAL;;09/01/2006;01/12/2009;;
106550053;25001005001;UROFLOX;;02/06/1988;01/06/2008;;
108580075;25992011853;UROGEN;;12/08/2002;01/06/2016;;
100200052;25001007802;UROGRAFINA;;05/07/2001;01/02/2009;;
170560038;25351093133;UROGRAFINA;;22/09/2008;01/02/2019;;
192710004;25351472726;UROHIPE BCG;;18/10/2021;01/10/2031;;
104400046;25992006860;UROLOGIN;;07/12/1990;01/03/2009;;
143810078;25351171793;UROMED;;08/08/2002;01/08/2007;;
102980058;25991015183;UROMYLON;;25/06/1980;01/10/2004;;
102350235;25991004155;UROPAC;;20/05/1980;01/05/2015;;
105830091;25001002321;UROPIELON;;21/03/1995;01/03/2005;;
103390041;25000008492;UROPOL;;31/08/2000;01/08/2005;;
101440019;25351035404;UROPROT;;26/02/2003;01/02/2008;;
116370053;25351016645;UROQUINASE;;30/08/2002;01/09/2007;;
109220199;25992000299;UROSALIN;;08/10/1981;01/10/2006;;
100890225;25000015146;UROSEPTAL;;30/06/2000;01/03/2009;;
156260008;25351210574;UROSEPTAL;;02/08/2006;01/03/2014;;
105710116;25351015658;UROTROBEL;;27/12/2000;01/12/2010;;
133460009;25351012828;UROVIT;;28/11/2000;01/11/2015;;
104971366;25351707759;UROVIT;;07/02/2011;01/11/2025;;
105770152;25000036046;UROXAZOL-N;;08/04/1998;01/04/2008;;
100840067;25991006314;URSACOL;;21/10/2002;01/07/2025;;
123970025;25351061054;URVA URSI ORIENT;;13/05/2005;01/05/2010;;
105500176;25351206140;USEMPAX;;24/01/2005;01/01/2010;;
122140087;25351557156;USENTA;;29/10/2012;01/10/2017;;
