NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;TIPO_PRODUTO;CATEGORIA_REGULATORIA;CLASSE_TERAPEUTICA
103870055;25351036980;cloridrato de bupivacaína hiperbárica;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
100430929;25351282947;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
101070311;25351332061;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
154230252;25351099171;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
102351231;25351404585;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
123520250;25351564524;cloridrato de bupropiona;MEDICAMENTO;SIMILAR;ANTIDEPRESSIVOS
126750306;25351689683;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
167730585;25351176391;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTITABAGICO
125680298;25351668524;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTITABAGICO
100431337;25351221960;cloridrato de bupropiona;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
155620014;25351177278;cloridrato de cefepima;MEDICAMENTO;GENÉRICO;CEFALOSPORINAS
100630227;25351129859;cloridrato de cefepima;MEDICAMENTO;GENÉRICO;CEFALOSPORINAS
103700646;25351103184;cloridrato de cefepima;MEDICAMENTO;GENÉRICO;CEFALOSPORINAS
155840601;25351963907;cloridrato de cefepima;MEDICAMENTO;GENÉRICO;
100630237;25351252780;cloridrato de cetamina;MEDICAMENTO;GENÉRICO;ANESTESICOS GERAIS INJETAVEIS
154230237;25351193196;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
125680280;25351219510;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
151670057;25351104970;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
105350215;25351507020;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
102351381;25351551531;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
105830995;25351551774;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
167730671;25351552018;cloridrato de ciclobenzaprina;MEDICAMENTO;GENÉRICO;RELAXANTES MUSCULARES
102351239;25351533395;cloridrato de cinacalcete;MEDICAMENTO;GENÉRICO;ANTITIREOIDEANOS
104920146;25351047052;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
102350751;25351061313;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
135690289;25351064045;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
102350781;25351224104;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
105830466;25351224023;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
135690327;25351224152;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
123520198;25351469683;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
143810122;25351057952;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
104650445;25351259899;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
118190089;25351065886;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
172870117;25351236508;cloridrato de ciprofloxacino;MEDICAMENTO;;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
103700568;25351426239;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
155840201;25351535445;cloridrato de ciprofloxacino;MEDICAMENTO;;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
141070122;25351174475;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
109170110;25351253298;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
105830910;25351499384;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
100681155;25351689682;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
141070612;25351357750;cloridrato de ciprofloxacino;MEDICAMENTO;SIMILAR;ANTIBIOTICOS SISTEMICOS SIMPLES
109740284;25351375831;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
126750398;25351110416;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
167730663;25351097584;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
102351366;25351761199;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
105830990;25351110415;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
118190214;25351434841;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
115600243;25351089985;cloridrato de ciprofloxacino;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
102350901;25351574984;cloridrato de ciprofloxacino + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
167730017;25351570109;cloridrato de ciprofloxacino + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
135690487;25351573569;cloridrato de ciprofloxacino + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
105830601;25351565980;cloridrato de ciprofloxacino + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
154230157;25351567498;cloridrato de ciprofloxacino + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
105830877;25351045197;cloridrato de ciprofloxacino monoidratado + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
167730521;25351045202;cloridrato de ciprofloxacino monoidratado + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
102351210;25351045196;cloridrato de ciprofloxacino monoidratado + dexametasona;MEDICAMENTO;GENÉRICO;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
102350816;25351285872;cloridrato de clobutinol;MEDICAMENTO;GENÉRICO;ANTITUSSIGENOS SIMPLES
105830523;25351285961;cloridrato de clobutinol;MEDICAMENTO;GENÉRICO;ANTITUSSIGENOS SIMPLES
135690396;25351285753;cloridrato de clobutinol;MEDICAMENTO;GENÉRICO;ANTITUSSIGENOS SIMPLES
110390187;25351371083;cloridrato de clomipramina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
100470620;25351119180;cloridrato de clomipramina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
103110173;25351778654;cloridrato de clonidina;MEDICAMENTO;GENÉRICO;ANALGESICOS
100630255;25351689751;cloridrato de clonidina;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
100410228;25351172284;cloridrato de clonidina;MEDICAMENTO;GENÉRICO;ANALGESICOS NAO NARCOTICOS
103870064;25351139690;cloridrato de clorpromazina;MEDICAMENTO;GENÉRICO;NEUROLEPTICOS
102980474;25351658906;cloridrato de clorpromazina;MEDICAMENTO;GENÉRICO;NEUROLEPTICOS
114020089;25351240687;cloridrato de clorpromazina;MEDICAMENTO;GENÉRICO;NEUROLEPTICOS
100410181;25351935860;cloridrato de clorpromazina;MEDICAMENTO;GENÉRICO;NEUROLEPTICOS
104971391;25351690647;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
105730507;25351781729;cloridrato de dexmedetomidina;MEDICAMENTO;;HIPNOTICOS
121100421;25351170415;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
100431233;25351175669;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
151670051;25351330548;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
102980466;25351810594;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
155620051;25351776255;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
107140274;25351611435;cloridrato de dexmedetomidina;MEDICAMENTO;GENÉRICO;HIPNOTICOS
105830411;25351232033;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
135690273;25351234930;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
123520188;25351252703;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
167730259;25351673805;cloridrato de diltiazem;MEDICAMENTO;;ANTIANGINOSOS E VASODILATADORES
126750239;25351545195;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
105830882;25351061784;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
167730528;25351061785;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
103700744;25351054316;cloridrato de diltiazem;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
104650464;25351647083;cloridrato de dobutamina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO
167730043;25351656662;cloridrato de dobutamina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO
172870154;25351205416;cloridrato de dobutamina;MEDICAMENTO;;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO
155840299;25351534918;cloridrato de dobutamina;MEDICAMENTO;;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO
103460018;25351768337;cloridrato de dobutamina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO
155620044;25351944617;cloridrato de dobutamina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO
116370139;25351467662;cloridrato de dobutamina;MEDICAMENTO;GENÉRICO;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
123520208;25351457252;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
100470488;25351315154;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
156510072;25351367266;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
102351293;25351681671;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
154230292;25351001079;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
156490013;25351301607;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
126750378;25351687616;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
100681171;25351174737;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
151430055;25351300629;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
109740351;25351059586;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
141070641;25351897392;cloridrato de donepezila;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
101180627;25351853499;cloridrato de donepezila + cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
105730736;25351733963;cloridrato de donepezila + cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
118190219;25351665587;cloridrato de donepezila + cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
102351385;25351618008;cloridrato de donepezila + cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
104650449;25351404049;cloridrato de dopamina;MEDICAMENTO;GENÉRICO;VASOCONSTRITORES E HIPERTENSORES
172870153;25351202416;cloridrato de dopamina;MEDICAMENTO;;VASOCONSTRITORES E HIPERTENSORES
155840090;25351534914;cloridrato de dopamina;MEDICAMENTO;;VASOCONSTRITORES E HIPERTENSORES
102350949;25351372775;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
105830645;25351372703;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
135690534;25351372629;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
167730097;25351372941;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
105830861;25351467643;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
126750260;25351463989;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
167730503;25351463990;cloridrato de dorzolamida;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
155840292;25351589555;cloridrato de dorzolamida + maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
102350944;25351372287;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
105830641;25351377149;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
135690531;25351377247;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
167730090;25351377196;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
105830853;25351496853;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
167730494;25351496930;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
126750265;25351496831;cloridrato de dorzolamida+maleato de timolol;MEDICAMENTO;GENÉRICO;ANTIGLAUCOMATOSOS
155370063;25351464762;cloridrato de doxorrubicina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
102351088;25351435299;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
112600192;25351667337;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
100431239;25351118928;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
100681159;25351393134;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
100470616;25351679450;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
167730639;25351653008;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
123520262;25351326771;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
105830973;25351653011;cloridrato de duloxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
149320018;25351334420;cloridrato de epirrubicina;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS ANTINEOPLASICOS
100470615;25351687334;cloridrato de erlotinibe;MEDICAMENTO;GENÉRICO;AGENTES ANTINEOPLÁSICOS
143810203;25351749127;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
102351309;25351174755;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMÍNICOS PARA USO SISTÊMICO
167730630;25351457533;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMÍNICOS PARA USO SISTÊMICO
100431305;25351021296;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
126750383;25351719547;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
102351361;25351071659;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
155840603;25351322654;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
126750405;25351656519;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMÍNICOS PARA USO SISTÊMICO
105831010;25351049660;cloridrato de fexofenadina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
102351362;25351071804;cloridrato de fexofenadina + cloridrato de pseudoefedrina;MEDICAMENTO;SIMILAR;ANTI-HISTAMINICOS SISTEMICOS
155730040;25351545165;cloridrato de fingolimode;MEDICAMENTO;GENÉRICO;AGENTE IMUNOSUPRESSOR
112060024;25351322775;cloridrato de fingolimode;MEDICAMENTO;GENÉRICO;AGENTE IMUNOSUPRESSOR
102350464;25000054570;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
123520076;25351016306;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
105830376;25351169532;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
102350708;25351147181;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
101810515;25351049191;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
167730051;25351101197;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
110390160;25351108355;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
155840301;25351529652;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
183260205;25351666816;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
154230239;25351210905;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
141070130;25351184562;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
167730476;25351397987;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
109170103;25351445087;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
100681152;25351707364;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
155370065;25351323092;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
107140261;25351625661;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
104971428;25351666407;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
103920189;25351785665;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
125680283;25351532346;cloridrato de fluoxetina;MEDICAMENTO;GENÉRICO;ANTIDEPRESSIVOS
155370011;25351031066;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100431007;25351414721;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
174650001;25351560803;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
165070004;25351290724;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;AGENTES ANTINEOPLÁSICOS
100410164;25351610638;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICOS CITOTOXICOS
149320017;25351324929;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
102980546;25351924681;cloridrato de gencitabina;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100430912;25351071523;cloridrato de granisetrona;MEDICAMENTO;GENÉRICO;ANTIEMETICOS E ANTINAUSEANTES
114020071;25351129734;cloridrato de granisetrona;MEDICAMENTO;GENÉRICO;ANTIEMETICOS E ANTINAUSEANTES
103870068;25351661533;cloridrato de granisetrona;MEDICAMENTO;GENÉRICO;ANTIEMETICOS E ANTINAUSEANTES
100410199;25351936182;cloridrato de granisetrona;MEDICAMENTO;GENÉRICO;ANTIEMETICOS E ANTINAUSEANTES
102350945;25351754787;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
105830642;25351754920;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
155840058;25351257366;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
105830697;25351417519;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
172870106;25351448416;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
155840362;25351538509;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
102351127;25351471345;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
167730523;25351466363;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
100431218;25351343670;cloridrato de hidroxizina;MEDICAMENTO;GENÉRICO;ANTI-HISTAMINICOS SISTEMICOS
100630205;25351341713;cloridrato de irinotecana;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100430891;25351009968;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
110130235;25351446563;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
155370013;25351195771;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
100410156;25351379817;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
116370159;25351619383;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
102980531;25351453205;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
149320012;25351334419;cloridrato de irinotecano;MEDICAMENTO;GENÉRICO;ANTINEOPLASICO
165070014;25351093323;cloridrato de irinotecano triidratado;MEDICAMENTO;GENÉRICO;AGENTES ANTINEOPLÁSICOS
105250093;25351866933;cloridrato de ivabradina;MEDICAMENTO;GENÉRICO;ANTIANGINOSOS E VASODILATADORES
167730411;25351020274;cloridrato de lercanidipino;MEDICAMENTO;GENÉRICO;ANTI-HIPERTENSIVOS
126750191;25351020287;cloridrato de lercanidipino;MEDICAMENTO;GENÉRICO;ANTI-HIPERTENSIVOS
165070015;25351198502;cloridrato de lidocaina;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
102980249;25351015005;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
102350788;25351290613;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
105830480;25351291394;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
135690355;25351291377;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
116370068;25351015254;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
167730302;25351668393;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
155840449;25351379780;cloridrato de lidocaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
103870041;25351015650;cloridrato de lidocaína monoidratado;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
103700283;25351000313;cloridrato de lincomicina;MEDICAMENTO;GENÉRICO;ANTIBIOTICOS SISTEMICOS SIMPLES
141070107;25351599766;cloridrato de lincomicina;MEDICAMENTO;GENÉRICO;MACROLIDEOS
105350159;25351212375;cloridrato de loperamida;MEDICAMENTO;GENÉRICO;ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA
100470525;25351354681;cloridrato de loperamida;MEDICAMENTO;GENÉRICO;ANTIDIARREICOS ADSORVENTES E ANTIFISETICOS
155840464;25351352392;cloridrato de loperamida;MEDICAMENTO;GENÉRICO;ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA
117170081;25351379470;cloridrato de loperamida;MEDICAMENTO;GENÉRICO;ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA
105530359;25351451082;cloridrato de mebeverina;MEDICAMENTO;GENÉRICO;ANTIESPASMODICOS
112130480;25351441521;cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS MEDICAMENTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
101180614;25351053901;cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
156490010;25351641326;cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
105730570;25351727649;cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS MEDICAMENTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
100681175;25351307012;cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
105250095;25351864963;cloridrato de memantina;MEDICAMENTO;GENÉRICO;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
102980451;25351388307;cloridrato de mepivacaína;MEDICAMENTO;GENÉRICO;ANESTESICOS LOCAIS
100890275;25351012060;cloridrato de metformina;MEDICAMENTO;GENÉRICO;ANTIDIABETICOS
147420024;25351013655;cloridrato de metformina;MEDICAMENTO;GENÉRICO;ANTIDIABETICOS
103700506;25351325713;cloridrato de metformina;MEDICAMENTO;GENÉRICO;ANTIDIABETICOS
