NUMERO_REGISTRO_PRODUTO;IDENTIFICADOR_DO_ITEM;NOME_PRODUTO;DATA_DE_CONSUMO;QUANTIDADE
112600021;25000035904;ZYPREXA;;
101070232;25351090483;ZYRTEC;;
100250100;25000012610;ZYRTEC D;;
156510017;25351289676;ZYSERTIN;;
112363401;25351322511;ZYTIGA;;
112363420;25351325940;ZYTIGA®;;
156510095;25351309590;ZYTRA;;
156510018;25351415638;ZYVALPREX;;
156510016;25351451340;ZYVIFAX;;
123890078;25000053842;ZYVOX;;
102160177;25351029828;ZYVOX;;
121100430;25351099761;ZYVOX;;
100580105;25351070442;ZYXEM;;
123610088;25351339403;ZYXEM;;
183260338;25351189700;Zaltrap;;
100330199;25351595780;Zedora;;
123610001;25000013191;Zenalb 20;;
135170030;25351109189;Zeterina;;
108580237;25000017037;Zinamin;;
119090018;25351530983;ZincTrace;;
100681174;25351030622;Zolgensma;;
100330203;25351694183;Zostide;;
100430785;25351038346;acebrofilina;;
102350658;25351054358;acebrofilina;;
105830315;25351054601;acebrofilina;;
126750071;25351351401;acebrofilina;;
143810131;25351009864;acebrofilina;;
167730321;25351644496;acebrofilina;;
183260037;25351666753;acebrofilina;;
109170105;25351037889;acebrofilina;;
105350196;25351348186;acebrofilina;;
143810214;25351022291;aceclofenaco;;
104810145;25351132108;aceclofenaco;;
156490012;25351477772;aceclofenaco;;
100431307;25351156587;aceclofenaco;;
151430028;25351335596;acetato de abiraterona;;
146820068;25351178175;acetato de abiraterona;;
100470619;25351329485;acetato de abiraterona;;
155730051;25351048907;acetato de abiraterona;;
155370051;25351460310;acetato de atosibana;;
128760022;25351004239;acetato de atosibana;;
100431107;25351106128;acetato de caspofungina;;
106460174;25351189367;acetato de ciproterona;;
100890388;25351199092;acetato de ciproterona + etinilestradiol;;
115600197;25351486519;acetato de ciproterona + etinilestradiol;;
119130001;25351657770;acetato de ciproterona + etinilestradiol;;
105730767;25351552531;acetato de ciproterona + etinilestradiol;;
167730675;25351875761;acetato de ciproterona + etinilestradiol;;
102351400;25351101863;acetato de ciproterona+etinilestradiol;;
135640009;25351425559;acetato de clomardinona + etinildestradiol;;
115600226;25351487971;acetato de clomardinona + etinildestradiol;;
135170050;25351239284;acetato de clormadinona + etinilestradiol;;
100431289;25351239476;acetato de clormadinona + etinilestradiol;;
102351388;25351518328;acetato de clormadinona + etinilestradiol;;
106460172;25351221108;acetato de desmopressina;;
167730012;25351437027;acetato de dexametasona;;
107140249;25351680640;acetato de dexametasona;;
143810145;25351872881;acetato de dexametasona;;
105350195;25351336573;acetato de dexametasona;;
141070635;25351596565;acetato de dexametasona;;
118190222;25351404222;acetato de dexametasona;;
155730056;25351504598;acetato de glatirâmer;;
125680117;25351131124;acetato de hidrocortisona;;
125680125;25351088235;acetato de hidrocortisona;;
103700527;25351103832;acetato de hidrocortisona;;
146820024;25351760855;acetato de octreotida;;
146820064;25351267062;acetato de octreotida;;
193570005;25351869242;acetato de terlipressina;;
116370073;25351607313;acetilcisteina;;
100430771;25351031703;acetilcisteína;;
104970006;25351078967;acetilcisteína;;
167730614;25351199093;acetilcisteína;;
154230289;25351743460;acetilcisteína;;
194270087;25351032806;acetilcisteína;;
100431294;25351533509;acetilcisteína;;
102351342;25351763234;acetilcisteína;;
105830972;25351758193;acetilcisteína;;
115600232;25351113826;acetilcisteína;;
102350735;25351185745;acetonida de triancinolona;;
102350650;25351051187;acetonido de triancinolona+sulfato de neomicina+gramicidina+nistatina;;
105530320;25351025491;aciclovir;;
105830458;25351252558;aciclovir;;
135690330;25351257382;aciclovir;;
104971324;25351368180;aciclovir;;
154230053;25351337767;aciclovir;;
115600165;25351263845;aciclovir;;
100470461;25351284363;aciclovir;;
167730223;25351644933;aciclovir;;
105710147;25351779822;aciclovir;;
155840478;25351368498;aciclovir;;
141070097;25351443259;aciclovir;;
104810111;25351878292;aciclovir;;
143810181;25351886217;aciclovir;;
126750287;25351312307;aciclovir;;
167730557;25351304978;aciclovir;;
105830905;25351143056;aciclovir;;
100431222;25351306112;aciclovir;;
102351227;25351143205;aciclovir;;
115600204;25351054488;aciclovir;;
125680285;25351654448;aciclovir;;
154230300;25351180567;aciclovir;;
102351322;25351435658;aciclovir;;
105830964;25351435656;aciclovir;;
126750370;25351435660;aciclovir;;
167730634;25351435659;aciclovir;;
116370164;25351784914;aciclovir sódico;;
167730095;25351000380;acido acetilsalicilico;;
105830421;25351030508;adapaleno;;
103110176;25351988265;adenosina;;
135310035;25351108663;aero-ifal;;
102351276;25351722742;agomelatina;;
112780078;25351078242;agomelatina;;
183260193;25351766811;albendazol;;
183260256;25351683264;albendazol;;
110390213;25351992836;albendazol;;
105830874;25351378654;albendazol;;
167730517;25351378474;albendazol;;
104810125;25351186090;albendazol;;
112130490;25351429761;albendazol;;
154230276;25351243607;albendazol;;
105730574;25351753452;albendazol;;
154230329;25351584871;albendazol;;
152130036;25351176899;albistat;;
105830448;25351015382;alendronato de sódio;;
135690319;25351024284;alendronato de sódio;;
100470474;25351758746;alendronato de sódio;;
100431216;25351306142;alendronato de sódio;;
104400205;25351018319;alendronato de sódio;;
104810144;25351595445;alendronato de sódio;;
143810218;25351595444;alendronato de sódio;;
100681167;25351172800;alendronato de sódio;;
104971442;25351056417;alendronato de sódio;;
105350222;25351401557;alendronato de sódio;;
109740303;25351935371;alfaestradiol;;
177940022;25351407651;algestona acetofenida + enantato de estradiol;;
105830865;25351484731;algestona acetofenida + enantato de estradiol;;
126750263;25351506472;algestona acetofenida + enantato de estradiol;;
167730556;25351460935;algestona acetofenida + enantato de estradiol;;
115600198;25351486514;algestona acetofenida + enantato de estradiol;;
115600217;25351143941;algestona acetofenida + enantato de estradiol;;
127580066;25351696117;alividerm;;
100470331;25351020678;alopurinol;;
100681154;25351713135;alopurinol;;
105830854;25351402866;alprazolam;;
126750252;25351403037;alprazolam;;
167730496;25351402960;alprazolam;;
155840560;25351210636;alprazolam;;
151670059;25351291487;alprazolam;;
103700286;25351001130;aminofilina;;
110390174;25351605428;aminofilina;;
123520186;25351369789;amoxicilina;;
151670019;25351108340;amoxicilina;;
135690407;25351181257;amoxicilina;;
151670028;25351253115;amoxicilina;;
156490003;25351339344;amoxicilina;;
125680147;25351107067;amoxicilina;;
112130406;25351785553;amoxicilina;;
105730385;25351782471;amoxicilina;;
105730396;25351850353;amoxicilina;;
101070307;25351331498;amoxicilina;;
126750205;25351157684;amoxicilina;;
167730473;25351348679;amoxicilina;;
105830895;25351142178;amoxicilina;;
115600200;25351524134;amoxicilina;;
104400201;25351575176;amoxicilina;;
104400210;25351033789;amoxicilina;;
126750323;25351269879;amoxicilina;;
105730558;25351689359;amoxicilina;;
102351368;25351045869;amoxicilina + claritromicina + esomeprazol;;
105830856;25351521784;amoxicilina + clavulanato de Potássio;;
105831011;25351049661;amoxicilina + clavulanato de potassio;;
105831012;25351077839;amoxicilina + clavulanato de potassio;;
123520150;25351035635;amoxicilina + clavulanato de potássio;;
137640100;25351202878;amoxicilina + clavulanato de potássio;;
100470457;25351115610;amoxicilina + clavulanato de potássio;;
188300013;25351329758;amoxicilina + clavulanato de potássio;;
100431067;25351106647;amoxicilina + clavulanato de potássio;;
112130461;25351239522;amoxicilina + clavulanato de potássio;;
141070115;25351751970;amoxicilina + clavulanato de potássio;;
141070116;25351752018;amoxicilina + clavulanato de potássio;;
103700705;25351312111;amoxicilina + clavulanato de potássio;;
103700706;25351312176;amoxicilina + clavulanato de potássio;;
104400202;25351575178;amoxicilina + clavulanato de potássio;;
126750321;25351290882;amoxicilina + clavulanato de potássio;;
105730535;25351689231;amoxicilina + clavulanato de potássio;;
103700722;25351747247;amoxicilina + clavulanato de potássio;;
100681168;25351111758;amoxicilina + clavulanato de potássio;;
167730644;25351098388;amoxicilina + clavulanato de potássio;;
103460023;25351661500;amoxicilina + clavulanato de potássio;;
123520273;25351537526;amoxicilina + clavulanato de potássio;;
123520055;25351022917;amoxicilina + clavulonato de potássio;;
100430811;25351170513;amoxicilina sódica + clavulanato de potássio;;
151670023;25351185210;amoxicilina sódica + clavulanato de potássio;;
100410227;25351459322;amoxicilina sódica + clavulanato de potássio;;
112130414;25351847129;amoxicilina tri-hidratada;;
105730548;25351688258;amoxicilina tri-hidratada;;
100681145;25351586817;amoxicilina tri-hidratada + clavulanato de potássio;;
112130405;25351701336;amoxicilina triidratada;;
126750281;25351176277;amoxicilina triidratada;;
105730591;25351693834;amoxicilina triidratada;;
112130409;25351163083;amoxicilina triidratada + clavulanato de potássio;;
105730536;25351689235;amoxicilina triidratada + clavulanato de potássio;;
102350431;25000054569;ampicilina;;
100430755;25351020860;ampicilina;;
125680201;25351094665;ampicilina;;
118190070;25351150317;ampicilina;;
151670016;25351192610;ampicilina sódica;;
155620032;25351528707;ampicilina sódica + sulbactam sódica;;
100430931;25351006978;anastrozol;;
100410161;25351557612;anastrozol;;
146820077;25351675121;anastrozol;;
101800003;25992001352;anatensol;;
156510089;25351722753;apixabana;;
155370091;25351327141;apixabana;;
182610009;25351104660;apixabana;;
155840616;25351023699;apixabana;;
183260487;25351035604;apixabana;;
100890407;25351361629;aripiprazol;;
125680290;25351366754;aripiprazol;;
102980550;25351935372;aripiprazol;;
100681177;25351304851;aripiprazol;;
135170040;25351350596;arterox;;
100580041;25991003481;asmen;;
126750099;25351338254;atenolol;;
125680146;25351107626;atenolol;;
151670032;25351400324;atenolol;;
155370020;25351183695;atenolol;;
105770193;25351194337;atenolol;;
156510049;25351106949;atenolol;;
118190169;25351725466;atenolol;;
141070093;25351224967;atenolol;;
104810112;25351349632;atenolol;;
105830802;25351324293;atenolol;;
167730435;25351324291;atenolol;;
126750202;25351318446;atenolol;;
154230268;25351599816;atenolol;;
109740272;25351114941;atenolol;;
118190202;25351434795;atenolol;;
105830312;25351023590;atenolol + clortalidona;;
103700514;25351494068;atenolol + clortalidona;;
100470586;25351910321;atenolol + clortalidona;;
167730439;25351654281;atenolol + clortalidona;;
105730552;25351689291;atenolol + clortalidona;;
110390198;25351176702;atorvastatina cálcica;;
104810107;25351688121;atorvastatina cálcica;;
100681150;25351693938;atorvastatina cálcica;;
154230308;25351116606;atorvastatina cálcica;;
143810274;25351199977;atorvastatina cálcica;;
100470578;25351670318;axetilcefuroxima;;
183260285;25351101206;axetilcefuroxima;;
146820099;25351177482;axetilcefuroxima;;
125760025;25351315485;azacitidina;;
182610011;25351037655;azacitidina;;
102980433;25351787615;azitrimicina di-hidratada;;
100430902;25351050007;azitromicina;;
105830493;25351293560;azitromicina;;
135690364;25351295046;azitromicina;;
100470446;25351192679;azitromicina;;
104650430;25351452599;azitromicina;;
172870277;25351217580;azitromicina;;
167730250;25351661765;azitromicina;;
155840311;25351535007;azitromicina;;
154230238;25351210904;azitromicina;;
104400197;25351573427;azitromicina;;
104400199;25351573429;azitromicina;;
143810205;25351687102;azitromicina;;
105830932;25351309424;azitromicina;;
105830942;25351613414;azitromicina;;
104810149;25351086044;azitromicina;;
141070105;25351449803;azitromicina di-hidratada;;
155840530;25351186666;azitromicina di-hidratada;;
126750272;25351111139;azitromicina di-hidratada;;
103700755;25351406419;azitromicina di-hidratada;;
109650003;25351877781;azitromicina di-hidratada;;
100890357;25351145681;azitromicina diidratada;;
102010063;25351000159;azitromicina monoidratada;;
102350759;25351093522;bROMIDRATO DE FENOTEROL;;
103700613;25351562912;baclofeno;;
186100007;25351121998;belarina;;
100430888;25000041029;beminal com vitamina c;;
125680175;25351141020;benzoilmetronidazol;;
125680162;25351382473;benzoilmetronidazol + nistatina + cloreto de benzalcônio;;
100890273;25351030515;besilato de anlodipino;;
151670029;25351040782;besilato de anlodipino;;
125680197;25351052298;besilato de anlodipino;;
100470557;25351300591;besilato de anlodipino;;
102160238;25351044678;besilato de anlodipino;;
141070123;25351596203;besilato de anlodipino;;
126750212;25351082926;besilato de anlodipino;;
100681151;25351701546;besilato de anlodipino;;
107140258;25351110113;besilato de anlodipino;;
105830950;25351775063;besilato de anlodipino;;
167730615;25351775064;besilato de anlodipino;;
155370083;25351075713;besilato de anlodipino;;
188300083;25351574168;besilato de anlodipino;;
100431178;25351071497;besilato de anlodipino + losartana potássica;;
167730619;25351561484;besilato de anlodipino + losartana potássica;;
102351274;25351873958;besilato de anlodipino+atenolol;;
114020070;25351858654;besilato de atracúrio;;
100410184;25351936037;besilato de atracúrio;;
100410224;25351089448;besilato de atracúrio;;
151670064;25351985201;besilato de atracúrio;;
155370062;25351753057;besilato de cisatracúrio;;
112130498;25351710129;besilato de cisatracúrio;;
105730704;25351012036;besilato de cisatracúrio;;
109740228;25351291707;besilato de levanlodipino;;
102351232;25351463228;besilato de levanlodipino;;
105830917;25351689686;besilato de levanlodipino;;
126750307;25351689684;besilato de levanlodipino;;
167730574;25351689685;besilato de levanlodipino;;
154230122;25351213670;betametasona;;
110390192;25351371075;bezafibrato;;
105830883;25351072013;bezafibrato;;
167730536;25351072015;bezafibrato;;
110130289;25351595369;bezafibrato;;
155370017;25351501851;bicalutamida;;
149320010;25351334394;bicalutamida;;
102351262;25351368593;bilastina;;
100431342;25351660984;bilastina;;
155840613;25351218336;bilastina;;
155840614;25351432958;bilastina;;
102350951;25351082578;bimatoprosta;;
105830872;25351531695;bimatoprosta;;
167730527;25351045201;bimatoprosta;;
123520207;25351061047;bissulfato de clopidogrel;;
104920189;25351532961;bissulfato de clopidogrel;;
112130419;25351526000;bissulfato de clopidogrel;;
100681134;25351409017;bissulfato de clopidogrel;;
102351196;25351072012;bissulfato de clopidogrel;;
151430023;25351074658;bissulfato de clopidogrel;;
104810126;25351091937;bissulfato de clopidogrel;;
167730534;25351072020;bissulfato de clopidogrel;;
126750274;25351072021;bissulfato de clopidogrel;;
155370057;25351338389;bissulfato de clopidogrel;;
105830929;25351345083;bissulfato de clopidogrel;;
103700723;25351701444;bissulfato de clopidogrel;;
105730680;25351860680;bissulfato de clopidogrel;;
109740329;25351458489;bissulfato de clopidogrel;;
105830884;25351072019;bissulfato de clopidrogel;;
165070008;25351042830;bortezomibe;;
102980569;25351435657;bortezomibe;;
104920231;25351508554;bosentana;;
155370080;25351191872;bosentana;;
123520272;25351202988;bosentana;;
109740314;25351328987;bosentana;;
112130343;25351016710;bromazepam;;
102350821;25351336063;bromazepam;;
105830524;25351335992;bromazepam;;
135690403;25351336150;bromazepam;;
104920218;25351723679;bromazepam;;
105730608;25351849249;bromazepam;;
112130373;25351001243;brometo de ipratrópio;;
113430162;25351173512;brometo de ipratrópio;;
105830619;25351220411;brometo de ipratrópio;;
135690511;25351215131;brometo de ipratrópio;;
167730059;25351215183;brometo de ipratrópio;;
107140263;25351625663;brometo de ipratrópio;;
105730700;25351012052;brometo de ipratrópio;;
102350921;25351215238;brometo de ipratróprio;;
114020066;25351647606;brometo de pancurônio;;
100410204;25351936276;brometo de pancurônio;;
118190145;25351451075;brometo de pinavério;;
105530371;25351766806;brometo de pinavério;;
126750218;25351327120;brometo de pinavério;;
155620049;25351717290;brometo de rocuronio;;
100431010;25351408943;brometo de rocurônio;;
114020076;25351542268;brometo de rocurônio;;
100630232;25351077820;brometo de rocurônio;;
188300056;25351248517;brometo de rocurônio;;
100410216;25351936258;brometo de rocurônio;;
104920152;25351035434;bromidrato de citalopram;;
151670018;25351205175;bromidrato de citalopram;;
147420026;25351214756;bromidrato de citalopram;;
103700611;25351213210;bromidrato de citalopram;;
105250066;25351389941;bromidrato de citalopram;;
141070104;25351170516;bromidrato de citalopram;;
126750209;25351252782;bromidrato de citalopram;;
125680272;25351143074;bromidrato de citalopram;;
109740331;25351557781;bromidrato de citalopram;;
107140262;25351625662;bromidrato de fenoterol;;
125680250;25351604405;bromidrato de galantamina;;
104920233;25351400037;bromidrato de galantamina;;
110390216;25351329415;bromidrato de galantamina;;
106460207;25351471650;bromidrato de galantamina;;
109740299;25351371544;bromidrato de galantamina;;
126750107;25351351250;bromoprida;;
114020067;25351693823;bromoprida;;
100431023;25351541758;bromoprida;;
105830681;25351036067;bromoprida;;
167730133;25351034157;bromoprida;;
105350171;25351251691;bromoprida;;
155840461;25351379833;bromoprida;;
103700662;25351452360;bromoprida;;
145870005;25351989087;bromoprida;;
147610029;25351356337;bromoprida;;
143810259;25351454808;bromoprida;;
100410182;25351935825;bromoprida;;
135690292;25351050295;bromprida;;
103870080;25351730857;butilbrometo de escopolamina;;
113430121;25351053562;butilbrometo de escopolamina + dipirona monoidratada;;
105830511;25351162330;butilbrometo de escopolamina + dipirona sodica;;
110850026;25351283848;butilbrometo de escopolamina + dipirona sódica;;
135690390;25351162383;butilbrometo de escopolamina + dipirona sódica;;
155370053;25351558591;cabazitaxel;;
126750197;25351369599;cabergolina;;
102980442;25351388309;cabergolina;;
146820083;25351177473;cabergolina;;
100431274;25351200902;cabergolina;;
123520266;25351385675;cabergolina;;
100470476;25351840159;candesartana cilexetila;;
125680302;25351403513;candesartana cilexetila;;
104070110;25351347611;capecitabina;;
112330055;25351065925;capecitabina;;
151430057;25351806259;capecitabina;;
106460222;25351532928;capecitabina;;
104650414;25351206552;captopril;;
104971352;25351332487;captopril;;
162410005;25351241011;captopril;;
172870362;25351223627;captopril;;
155840109;25351535188;captopril;;
118190143;25351617387;captopril;;
110390202;25351578413;captopril;;
104810095;25351622882;captopril;;
109170099;25351086854;captopril;;
141070100;25351452012;captopril;;
167730430;25351300588;captopril;;
126750207;25351272234;captopril;;
105830827;25351300585;captopril;;
107140267;25351455166;captopril;;
154230282;25351003406;captopril;;
143810235;25351212699;captopril;;
105710156;25351577916;captopril;;
118190208;25351438233;captopril;;
103600075;25001046448;carbamazepina;;
101180598;25000009373;carbamazepina;;
100430745;25351000680;carbamazepina;;
104971331;25351343309;carbamazepina;;
104971344;25351464390;carbamazepina;;
126750141;25351434294;carbamazepina;;
105830847;25351402601;carbamazepina;;
110390221;25351231565;carbamazepina;;
102980513;25351813644;carbamazepina;;
105830679;25351550087;carbamazepina  (Port 344/98 lista C1);;
102350980;25351550090;carbamazepina (PORT 344/98 - Lista C1);;
167730129;25351550011;carbamazepina (Port 344/98 - lista C1);;
135690562;25351550131;carbamazepina (Port 344/98 lista C1);;
103700703;25351172827;carbidopa monoidratada + levodopa;;
162410010;25351221812;carbocisteina;;
104971338;25351194457;carbocisteína;;
167730127;25351546279;carbocisteína;;
147610017;25351199779;carbocisteína;;
135170037;25351523165;carbonato de cálcio + colecalciferol (vitamina D3);;
104920162;25351052132;carbonato de lítio;;
100431166;25351086853;carbonato de lítio;;
107140264;25351625758;carbonato de lítio;;
102980545;25351767241;carbonato de lítio;;
109740347;25351206303;carbonato de lítio;;
127580058;25351214042;carenvit;;
104400225;25351732249;carisoprodol + diclofenaco sódico + paracetamol + cafeína;;
151430061;25351726982;carmustina;;
104920186;25351024934;carvedilol;;
105830841;25351395664;carvedilol;;
126750242;25351396242;carvedilol;;
167730479;25351395908;carvedilol;;
156510068;25351185498;carvedilol;;
143810250;25351789728;carvedilol;;
125680315;25351405558;carvedilol;;
109740324;25351423924;carvedilol;;
120090024;25000011971;castanha da índia;;
105830504;25351405105;cefaclor;;
135690379;25351405979;cefaclor;;
105830894;25351603141;cefaclor;;
